Date,Timestamp,Open,High,Low,Close,Volume
2023-04-27,00:00:00,1.1038,1.10634,1.0992,1.10273,347871.998308763
2023-04-28,00:00:00,1.10266,1.10449,1.09624,1.10144,422419.327838957
2023-05-01,00:00:00,1.1024,1.10355,1.09643,1.09741,252200.597933657
2023-05-02,00:00:00,1.09741,1.10078,1.09422,1.09989,351097.268258035
2023-05-03,00:00:00,1.09989,1.10916,1.09989,1.10599,393073.01781895
2023-05-04,00:00:00,1.10599,1.10917,1.0986,1.1012,466309.377094671
2023-05-05,00:00:00,1.1012,1.10477,1.09667,1.10162,340025.488163061
2023-05-08,00:00:00,1.10209,1.10535,1.10001,1.10031,250228.778495863
2023-05-09,00:00:00,1.10021,1.10054,1.0941,1.09605,277791.488699354
2023-05-10,00:00:00,1.09605,1.10068,1.09414,1.09816,320544.918140352
2023-05-11,00:00:00,1.09816,1.09981,1.09,1.09153,368694.407846689
2023-05-12,00:00:00,1.09154,1.09354,1.08476,1.08477,277814.868463539
2023-05-15,00:00:00,1.0861,1.08908,1.08453,1.08738,264235.408705808
2023-05-16,00:00:00,1.08731,1.09046,1.0855,1.08617,329812.11798314
2023-05-17,00:00:00,1.08617,1.08736,1.08102,1.08379,328666.528162032
2023-05-18,00:00:00,1.08379,1.08479,1.07624,1.07693,315491.248181477
2023-05-19,00:00:00,1.0769,1.08287,1.076,1.08019,365972.437765144
2023-05-22,00:00:00,1.08043,1.08313,1.07955,1.0812,330220.278049268
2023-05-23,00:00:00,1.08117,1.08204,1.07601,1.07688,337807.257727072
2023-05-24,00:00:00,1.07685,1.08012,1.0748,1.07492,377911.340032205
2023-05-25,00:00:00,1.0749,1.07567,1.07073,1.07246,361512.667499818
2023-05-26,00:00:00,1.07243,1.07585,1.07018,1.07227,341625.907813773
2023-05-29,00:00:00,1.07201,1.07434,1.07054,1.07076,144307.638826951
2023-05-30,00:00:00,1.07076,1.07465,1.06725,1.07343,334700.997696519
2023-05-31,00:00:00,1.0734,1.07356,1.06352,1.06887,325311.737965316
2023-06-01,00:00:00,1.06887,1.07684,1.06617,1.07615,339843.038183711
2023-06-02,00:00:00,1.07615,1.07789,1.0705,1.07063,300236.128050253
2023-06-05,00:00:00,1.07098,1.07224,1.06744,1.07121,261184.968446948
2023-06-06,00:00:00,1.07119,1.07328,1.06669,1.06924,242623.178461984
2023-06-07,00:00:00,1.06924,1.07396,1.06682,1.06981,246215.718528956
2023-06-08,00:00:00,1.06981,1.07869,1.06966,1.07813,258548.638577886
2023-06-09,00:00:00,1.07807,1.07851,1.07428,1.07456,229898.618672334
2023-06-12,00:00:00,1.07459,1.079,1.0733,1.07566,259975.638626806
2023-06-13,00:00:00,1.07566,1.08234,1.07546,1.07929,301609.528217562
2023-06-14,00:00:00,1.07929,1.0864,1.07739,1.08282,308382.438080065
2023-06-15,00:00:00,1.08289,1.09525,1.08036,1.09448,312956.497890808
2023-06-16,00:00:00,1.09448,1.09704,1.09178,1.09376,302389.808229275
2023-06-19,00:00:00,1.09302,1.09462,1.0907,1.092,198936.688555583
2023-06-20,00:00:00,1.09201,1.09461,1.08921,1.09173,340743.708045483
2023-06-21,00:00:00,1.0917,1.09909,1.09058,1.09859,351482.638016783
2023-06-22,00:00:00,1.09859,1.10122,1.09485,1.09553,332100.878246263
2023-06-23,00:00:00,1.09548,1.09585,1.08443,1.08905,350445.097986326
2023-06-26,00:00:00,1.09042,1.092,1.08873,1.09053,272649.87855316
2023-06-27,00:00:00,1.09055,1.09766,1.09021,1.09605,330769.248420998
2023-06-28,00:00:00,1.09602,1.09627,1.08968,1.09125,350743.888244644
2023-06-29,00:00:00,1.09124,1.09414,1.08601,1.08624,343568.038744941
2023-06-30,00:00:00,1.08623,1.09317,1.08352,1.09095,370461.198783897
2023-07-03,00:00:00,1.09094,1.09339,1.08702,1.09119,285320.318826355
2023-07-04,00:00:00,1.09119,1.09163,1.08768,1.08778,163701.039297961
2023-07-05,00:00:00,1.08779,1.09078,1.08509,1.08537,287853.688897766
2023-07-06,00:00:00,1.08535,1.09006,1.08337,1.08883,400236.49778489
2023-07-07,00:00:00,1.08884,1.09731,1.08669,1.09646,362771.517660253
2023-07-10,00:00:00,1.09593,1.10014,1.09434,1.10008,312105.66831135
2023-07-11,00:00:00,1.10008,1.10269,1.09768,1.10081,303432.548659593
2023-07-12,00:00:00,1.10081,1.11403,1.10059,1.11295,368124.588498667
2023-07-13,00:00:00,1.11295,1.12278,1.11268,1.12258,353214.638537161
2023-07-14,00:00:00,1.12252,1.12448,1.12041,1.12235,344845.888551585
2023-07-17,00:00:00,1.12284,1.12487,1.12033,1.1235,220023.378573246
2023-07-18,00:00:00,1.1235,1.12756,1.12089,1.12279,345350.418065898
2023-07-19,00:00:00,1.12277,1.124,1.11742,1.11977,335597.378202327
2023-07-20,00:00:00,1.11972,1.12291,1.11184,1.11292,313853.698357604
2023-07-21,00:00:00,1.11292,1.11449,1.11079,1.11244,274363.948397882
2023-07-24,00:00:00,1.11197,1.11469,1.10602,1.10627,327290.738224395
2023-07-25,00:00:00,1.1062,1.10868,1.10207,1.10531,303172.908387423
2023-07-26,00:00:00,1.10526,1.11066,1.10377,1.10854,360328.098189428
2023-07-27,00:00:00,1.10853,1.11496,1.09658,1.09749,475552.366763018
2023-07-28,00:00:00,1.09748,1.10475,1.09435,1.10125,441299.946718782
2023-07-31,00:00:00,1.10206,1.10458,1.09934,1.09963,303044.748155214
2023-08-01,00:00:00,1.09961,1.10028,1.09523,1.09842,293012.628273726
2023-08-02,00:00:00,1.09842,1.10192,1.09178,1.09375,386229.267802373
2023-08-03,00:00:00,1.0937,1.09628,1.09122,1.0949,396160.747595742
2023-08-04,00:00:00,1.09489,1.10419,1.09349,1.10029,360303.547776081
2023-08-07,00:00:00,1.10141,1.10151,1.09654,1.1002,233889.408595443
2023-08-08,00:00:00,1.1002,1.10111,1.0929,1.09558,308234.388221741
2023-08-09,00:00:00,1.09558,1.09953,1.09519,1.09734,274325.268562965
2023-08-10,00:00:00,1.09733,1.1065,1.09673,1.098,359746.878348537
2023-08-11,00:00:00,1.09801,1.10049,1.09429,1.09433,302697.538392052
2023-08-14,00:00:00,1.09493,1.096,1.08747,1.09051,299203.588665143
2023-08-15,00:00:00,1.09051,1.09524,1.08969,1.09013,341419.778224044
2023-08-16,00:00:00,1.09018,1.09345,1.08714,1.08787,308842.118396059
2023-08-17,00:00:00,1.08783,1.0918,1.08563,1.08715,244405.818858318
2023-08-18,00:00:00,1.08714,1.08938,1.0845,1.08678,288159.818561763
2023-08-21,00:00:00,1.08672,1.09136,1.08664,1.08952,249415.978766777
2023-08-22,00:00:00,1.08952,1.09303,1.08329,1.08443,239505.2189302
2023-08-23,00:00:00,1.08443,1.08713,1.08025,1.08617,296615.928353801
2023-08-24,00:00:00,1.08614,1.08764,1.0805,1.08097,259888.868075557
2023-08-25,00:00:00,1.08098,1.08417,1.07658,1.07906,287155.287750892
2023-08-28,00:00:00,1.07957,1.08221,1.07933,1.08183,190878.218835063
2023-08-29,00:00:00,1.08183,1.08919,1.07822,1.08793,273760.538476877
2023-08-30,00:00:00,1.08789,1.09454,1.08551,1.09227,306670.218432896
2023-08-31,00:00:00,1.09227,1.09394,1.08351,1.08426,278702.97853139
2023-09-01,00:00:00,1.08429,1.08819,1.07716,1.07717,297763.518269114
2023-09-04,00:00:00,1.07748,1.08087,1.07716,1.07939,126281.139136001
2023-09-05,00:00:00,1.07939,1.07982,1.07062,1.07216,282334.338503398
2023-09-06,00:00:00,1.07214,1.07488,1.07025,1.07268,274356.998387694
2023-09-07,00:00:00,1.07268,1.07317,1.06861,1.06961,221764.338645302
2023-09-08,00:00:00,1.06962,1.07438,1.06941,1.06974,253350.428463139
2023-09-11,00:00:00,1.07147,1.07593,1.07075,1.07497,227398.46876806
2023-09-12,00:00:00,1.07497,1.07692,1.07055,1.07534,221990.218708485
2023-09-13,00:00:00,1.07529,1.07648,1.0711,1.07291,301762.30842144
2023-09-14,00:00:00,1.07287,1.07521,1.06318,1.06425,312433.508221172
2023-09-15,00:00:00,1.06421,1.06877,1.06332,1.06576,257171.089362234
2023-09-18,00:00:00,1.06588,1.06986,1.06546,1.06913,191448.699013881
2023-09-19,00:00:00,1.06912,1.0718,1.0675,1.06787,192626.429039426
2023-09-20,00:00:00,1.06785,1.07368,1.06501,1.06601,277505.528613962
2023-09-21,00:00:00,1.06598,1.06734,1.06167,1.06599,313207.988608152
2023-09-22,00:00:00,1.06599,1.06716,1.0615,1.06419,271159.488706701
2023-09-25,00:00:00,1.06513,1.06555,1.05753,1.05924,213850.138968743
2023-09-26,00:00:00,1.05923,1.0609,1.0562,1.05717,237829.178973041
2023-09-27,00:00:00,1.05714,1.0574,1.0488,1.05018,299630.81891685
2023-09-28,00:00:00,1.05017,1.05788,1.0491,1.05647,347258.34876693
2023-09-29,00:00:00,1.05645,1.06169,1.05579,1.05694,319374.148690425
2023-10-02,00:00:00,1.05672,1.05919,1.04769,1.04769,292494.218593292
2023-10-03,00:00:00,1.04769,1.04933,1.04483,1.04658,320045.668454058
2023-10-04,00:00:00,1.04656,1.05321,1.04514,1.05033,334132.668589652
2023-10-05,00:00:00,1.05033,1.05518,1.05,1.05492,295724.578510731
2023-10-06,00:00:00,1.05475,1.05999,1.04824,1.05828,385506.288448215
2023-10-09,00:00:00,1.05529,1.05742,1.05194,1.0566,232506.538647451
2023-10-10,00:00:00,1.05659,1.06198,1.05542,1.06048,380365.448091201
2023-10-11,00:00:00,1.06047,1.06346,1.05806,1.06194,328524.288358875
2023-10-12,00:00:00,1.06188,1.06397,1.05257,1.05277,289769.52832377
2023-10-13,00:00:00,1.05273,1.05584,1.04954,1.05073,308956.618206196
2023-10-16,00:00:00,1.05083,1.05627,1.05025,1.05597,224017.018550545
2023-10-17,00:00:00,1.05597,1.05948,1.05328,1.05767,281132.298547626
2023-10-18,00:00:00,1.05762,1.05941,1.05231,1.05362,284227.958432935
2023-10-19,00:00:00,1.0536,1.06163,1.05282,1.05819,368895.528335199
2023-10-20,00:00:00,1.05815,1.06035,1.05649,1.05927,270054.918705009
2023-10-23,00:00:00,1.0595,1.06779,1.05714,1.06689,267423.668757103
2023-10-24,00:00:00,1.06686,1.06942,1.0583,1.05895,273200.228728555
2023-10-25,00:00:00,1.05893,1.06067,1.05653,1.05653,246435.758706614
2023-10-26,00:00:00,1.0565,1.05691,1.05221,1.05618,285906.108621284
2023-10-27,00:00:00,1.05618,1.0597,1.05354,1.05605,224356.938884147
2023-10-29,00:00:00,1.05644,1.05749,1.05616,1.05657,960.069982796907
2023-10-30,00:00:00,1.05654,1.0625,1.05471,1.06151,230586.088846989
2023-10-31,00:00:00,1.0615,1.06748,1.05574,1.05749,317945.298752308
2023-11-01,00:00:00,1.05749,1.05806,1.05167,1.05682,372057.658165455
2023-11-02,00:00:00,1.05683,1.06675,1.05681,1.06207,289190.028594837
2023-11-03,00:00:00,1.06207,1.07467,1.06146,1.07295,281863.898740456
2023-11-06,00:00:00,1.07232,1.07562,1.07161,1.07168,206664.389015108
2023-11-07,00:00:00,1.07168,1.07221,1.0664,1.06992,243521.368774399
2023-11-08,00:00:00,1.06993,1.0716,1.06593,1.0708,226873.818855204
2023-11-09,00:00:00,1.07079,1.07254,1.06601,1.06671,278714.488910459
2023-11-10,00:00:00,1.06671,1.06927,1.0656,1.06848,229592.988988712
2023-11-13,00:00:00,1.06818,1.07061,1.0665,1.06975,186435.62924666
2023-11-14,00:00:00,1.06975,1.08875,1.06928,1.08784,297108.048623979
2023-11-15,00:00:00,1.08784,1.08858,1.08315,1.08461,275682.368817627
2023-11-16,00:00:00,1.08461,1.08955,1.083,1.08517,258753.151179492
2023-11-17,00:00:00,1.08517,1.09148,1.08247,1.09138,264539.418474272
2023-11-20,00:00:00,1.09095,1.09517,1.08974,1.09394,231766.598613285
2023-11-21,00:00:00,1.09394,1.09651,1.09001,1.09101,267929.748424843
2023-11-22,00:00:00,1.091,1.09229,1.08522,1.08881,291505.948426589
2023-11-23,00:00:00,1.08875,1.09303,1.08834,1.09037,157936.769053988
2023-11-24,00:00:00,1.09037,1.09486,1.08949,1.09341,179730.178917229
2023-11-27,00:00:00,1.09438,1.09592,1.09251,1.09531,247247.278699495
2023-11-28,00:00:00,1.09528,1.10088,1.09344,1.09918,292988.808140934
2023-11-29,00:00:00,1.09918,1.10171,1.09601,1.09686,319533.618253581
2023-11-30,00:00:00,1.09681,1.09838,1.08794,1.08865,337012.317835674
2023-12-01,00:00:00,1.08854,1.09127,1.08287,1.08788,347294.658024922
2023-12-04,00:00:00,1.08771,1.08948,1.0804,1.08356,317343.588078544
2023-12-05,00:00:00,1.08351,1.08474,1.07781,1.07954,334079.618087493
2023-12-06,00:00:00,1.0795,1.08047,1.07586,1.07636,270475.398519784
2023-12-07,00:00:00,1.07631,1.08175,1.07552,1.07933,347903.22831884
2023-12-08,00:00:00,1.07931,1.08005,1.07236,1.07592,373164.458138682
2023-12-11,00:00:00,1.07592,1.07789,1.07415,1.0764,234800.448821679
2023-12-12,00:00:00,1.0764,1.08279,1.07586,1.07937,277701.818574287
2023-12-13,00:00:00,1.07937,1.08965,1.07731,1.08728,335861.438032277
2023-12-14,00:00:00,1.08728,1.10092,1.08707,1.09915,481233.207407154
2023-12-15,00:00:00,1.09915,1.10036,1.08885,1.08922,369453.307736494
2023-12-18,00:00:00,1.08973,1.09311,1.0892,1.09228,246699.498680271
2023-12-19,00:00:00,1.09228,1.09873,1.09148,1.09805,284395.588241957
2023-12-20,00:00:00,1.09808,1.09843,1.09298,1.09412,258474.648292623
2023-12-21,00:00:00,1.09394,1.10125,1.09352,1.10109,349694.048109464
2023-12-22,00:00:00,1.10109,1.10401,1.09938,1.10135,358103.278068565
2023-12-25,00:00:00,1.10108,1.10202,1.09933,1.10097,3071.90992311388
2023-12-26,00:00:00,1.10009,1.1045,1.10009,1.10417,184338.968892455
2023-12-27,00:00:00,1.10417,1.11226,1.10286,1.11044,205345.858727641
2023-12-28,00:00:00,1.11047,1.11394,1.10552,1.10603,270263.098596774
2023-12-29,00:00:00,1.10595,1.10842,1.10339,1.10374,302025.148173295
2024-01-02,00:00:00,1.10427,1.10447,1.09383,1.09396,275504.47846099
2024-01-03,00:00:00,1.09396,1.09654,1.08929,1.09206,325839.788464114
2024-01-04,00:00:00,1.09206,1.09721,1.0916,1.09441,281583.748523541
2024-01-05,00:00:00,1.09441,1.09984,1.08767,1.09392,364017.808057629
2024-01-08,00:00:00,1.09386,1.09788,1.09226,1.09495,252835.698429018
2024-01-09,00:00:00,1.09495,1.09663,1.09103,1.09307,272008.318406366
2024-01-10,00:00:00,1.09307,1.09729,1.09228,1.09722,256562.958464019
2024-01-11,00:00:00,1.09722,1.1,1.09302,1.09717,423350.817934252
2024-01-12,00:00:00,1.09715,1.09868,1.09359,1.09483,314253.988209032
2024-01-15,00:00:00,1.0948,1.09675,1.09335,1.09494,188341.898694821
2024-01-16,00:00:00,1.09494,1.0951,1.0862,1.08745,408474.337045595
2024-01-17,00:00:00,1.08744,1.08844,1.08445,1.08818,337014.467369132
2024-01-18,00:00:00,1.08816,1.09067,1.08466,1.08757,370673.287978999
2024-01-19,00:00:00,1.08757,1.08983,1.08656,1.0896,264191.065976284
2024-01-22,00:00:00,1.08906,1.09094,1.088,1.08819,226375.878741316
2024-01-23,00:00:00,1.08816,1.09162,1.08215,1.0853,282335.638442568
2024-01-24,00:00:00,1.08529,1.09323,1.08446,1.08844,359888.777227648
2024-01-25,00:00:00,1.08843,1.09018,1.08216,1.0846,364646.118041396
2024-01-26,00:00:00,1.08449,1.08854,1.08128,1.08504,294033.18800465
2024-01-29,00:00:00,1.08468,1.085,1.07958,1.08323,225301.808475547
2024-01-30,00:00:00,1.08307,1.08573,1.08119,1.08447,288135.018211313
2024-01-31,00:00:00,1.08446,1.08874,1.07949,1.0818,447179.776945181
2024-02-01,00:00:00,1.0818,1.08748,1.07799,1.08712,416652.52745834
2024-02-02,00:00:00,1.08712,1.08974,1.07804,1.07849,351299.30779954
2024-02-05,00:00:00,1.07854,1.07861,1.07231,1.07418,276607.938423656
2024-02-06,00:00:00,1.07418,1.07623,1.07225,1.0754,275336.998614483
2024-02-07,00:00:00,1.07539,1.07838,1.07492,1.07704,294281.458746947
2024-02-08,00:00:00,1.07704,1.07889,1.07416,1.07769,258271.428541653
2024-02-09,00:00:00,1.07767,1.07951,1.07621,1.07821,266707.3483686
2024-02-12,00:00:00,1.07767,1.08055,1.07559,1.07706,203527.80905173
2024-02-13,00:00:00,1.07702,1.07985,1.07005,1.07079,295153.278502919
2024-02-14,00:00:00,1.0708,1.07344,1.06949,1.0725,256077.888798252
2024-02-15,00:00:00,1.0725,1.07847,1.07246,1.07718,303177.178297289
2024-02-16,00:00:00,1.07718,1.07874,1.07319,1.07749,265062.91851268
2024-02-19,00:00:00,1.07718,1.07894,1.07621,1.07785,125898.359290943
2024-02-20,00:00:00,1.0777,1.08387,1.07615,1.08072,277626.528616376
2024-02-21,00:00:00,1.08071,1.08243,1.07899,1.08181,242877.86853493
2024-02-22,00:00:00,1.08182,1.08882,1.08026,1.08222,238746.789510645
2024-02-23,00:00:00,1.08221,1.08395,1.08117,1.08174,180521.969172373
2024-02-26,00:00:00,1.08318,1.08597,1.08126,1.08504,154522.009263352
2024-02-27,00:00:00,1.08504,1.08659,1.0833,1.08437,133720.86930877
2024-02-28,00:00:00,1.08437,1.08465,1.07966,1.08375,186249.669182323
2024-02-29,00:00:00,1.08376,1.08558,1.07958,1.08046,249925.208829187
2024-03-01,00:00:00,1.08046,1.08432,1.07981,1.08368,217534.538878947
2024-03-04,00:00:00,1.08359,1.08667,1.0835,1.08549,146366.80931849
2024-03-05,00:00:00,1.08549,1.0876,1.08403,1.0856,168052.399527341
2024-03-06,00:00:00,1.0856,1.09153,1.08421,1.0898,194031.784059815
2024-03-07,00:00:00,1.0898,1.09491,1.08678,1.09477,203033.798746988
2024-03-08,00:00:00,1.09472,1.09812,1.09183,1.09348,226956.258731939
2024-03-10,00:00:00,1.09411,1.09411,1.09375,1.09393,1025.02998220921
2024-03-11,00:00:00,1.09393,1.0948,1.09145,1.09258,182318.469013669
2024-03-12,00:00:00,1.0926,1.09438,1.09023,1.09258,265486.959062159
2024-03-13,00:00:00,1.09258,1.09638,1.09201,1.09489,228590.179056056
2024-03-14,00:00:00,1.09488,1.09547,1.08806,1.0885,250137.159005411
2024-03-15,00:00:00,1.08851,1.08996,1.0873,1.08869,187136.989049517
2024-03-17,00:00:00,1.08905,1.08905,1.08819,1.08886,862.749983429909
2024-03-18,00:00:00,1.08885,1.09061,1.08661,1.08725,150021.129155815
2024-03-19,00:00:00,1.08726,1.08765,1.08347,1.08649,185764.639373764
2024-03-20,00:00:00,1.08653,1.09229,1.08364,1.09206,218460.909494571
2024-03-21,00:00:00,1.09206,1.09426,1.08554,1.08605,191738.779253647
2024-03-22,00:00:00,1.08609,1.08679,1.08017,1.08065,185376.339077428
2024-03-24,00:00:00,1.08068,1.08104,1.08068,1.08075,219.089995354414
2024-03-25,00:00:00,1.08074,1.08424,1.08021,1.08365,141454.239235952
2024-03-26,00:00:00,1.08364,1.08643,1.08242,1.08317,148773.019461334
2024-03-27,00:00:00,1.0833,1.0839,1.08108,1.08258,146052.219385184
2024-03-28,00:00:00,1.08259,1.0827,1.07751,1.07893,178189.75926587
2024-03-29,00:00:00,1.07892,1.08051,1.07678,1.07898,191770.179217048
2024-04-01,00:00:00,1.07882,1.07987,1.07309,1.0743,128586.151783653
2024-04-02,00:00:00,1.07428,1.0779,1.07246,1.07691,190505.309183985
2024-04-03,00:00:00,1.07691,1.08368,1.0764,1.08356,196512.459305882
2024-04-04,00:00:00,1.08356,1.08765,1.08312,1.08367,195826.309282206
2024-04-05,00:00:00,1.08361,1.08479,1.07913,1.08352,247445.878985062
2024-04-08,00:00:00,1.08347,1.08621,1.08208,1.08587,168742.359275214
2024-04-09,00:00:00,1.08587,1.0885,1.08477,1.08569,167601.869188055
2024-04-10,00:00:00,1.08562,1.08665,1.07288,1.07421,267213.908854745
2024-04-11,00:00:00,1.07421,1.07564,1.06992,1.07254,240390.059054196
2024-04-12,00:00:00,1.07252,1.07293,1.06226,1.06385,203569.919180945
2024-04-15,00:00:00,1.06352,1.06651,1.06202,1.06241,231450.008942328
2024-04-16,00:00:00,1.06233,1.06535,1.0601,1.06187,280995.468881004
2024-04-17,00:00:00,1.06187,1.06796,1.0606,1.0672,193039.668873176
2024-04-18,00:00:00,1.06719,1.069,1.06413,1.06431,175850.469188474
2024-04-19,00:00:00,1.06423,1.06775,1.06104,1.06526,289818.278750531
2024-04-22,00:00:00,1.06495,1.06706,1.06239,1.06541,133653.169362068
2024-04-23,00:00:00,1.06541,1.07112,1.06385,1.07002,181586.959181122
2024-04-24,00:00:00,1.07004,1.07142,1.06779,1.06985,148491.179336369
2024-04-25,00:00:00,1.06985,1.07402,1.06783,1.07291,187295.69944676
2024-04-26,00:00:00,1.07291,1.07527,1.06738,1.06911,181390.679253303
2024-04-29,00:00:00,1.06898,1.07337,1.06898,1.07205,235272.578992434
2024-04-30,00:00:00,1.07202,1.07353,1.06647,1.06653,208090.799213693
2024-05-01,00:00:00,1.06643,1.07326,1.06494,1.07119,216534.339089498
2024-05-02,00:00:00,1.07104,1.07302,1.06742,1.07243,216321.49937126
2024-05-03,00:00:00,1.07244,1.08124,1.07227,1.07594,239551.489309266
2024-05-06,00:00:00,1.076,1.07907,1.07553,1.07672,124871.739374474
2024-05-07,00:00:00,1.07667,1.07873,1.07478,1.07547,142388.699371494
2024-05-08,00:00:00,1.07538,1.07574,1.0735,1.07479,128711.139486037
2024-05-09,00:00:00,1.07477,1.07844,1.07239,1.0782,151910.189525381
2024-05-10,00:00:00,1.0782,1.079,1.07603,1.07694,126560.309393458
2024-05-13,00:00:00,1.07721,1.08068,1.07658,1.07888,116520.799544103
2024-05-14,00:00:00,1.07897,1.08256,1.07669,1.08176,122651.249478333
2024-05-15,00:00:00,1.08175,1.0886,1.0813,1.08843,156975.519312486
2024-05-16,00:00:00,1.08842,1.08949,1.08544,1.08665,142283.219388865
2024-05-17,00:00:00,1.08665,1.08784,1.08356,1.08674,113571.769469969
2024-05-20,00:00:00,1.08664,1.08844,1.0854,1.08565,110928.529517628
2024-05-21,00:00:00,1.08562,1.08747,1.08425,1.08535,155301.439210601
2024-05-22,00:00:00,1.08531,1.08633,1.08174,1.08224,162598.019018292
2024-05-23,00:00:00,1.08221,1.0861,1.08048,1.08146,180682.389291592
2024-05-24,00:00:00,1.08145,1.08578,1.08054,1.0846,122332.599429466
2024-05-27,00:00:00,1.0845,1.08674,1.08405,1.08571,83913.1896029636
2024-05-28,00:00:00,1.08571,1.0889,1.08521,1.08563,162346.849224932
2024-05-29,00:00:00,1.08562,1.08604,1.07999,1.08011,168653.749237239
2024-05-30,00:00:00,1.08007,1.08451,1.07883,1.08316,182951.339363858
2024-05-31,00:00:00,1.08316,1.08822,1.08112,1.0845,187378.129146293
2024-06-03,00:00:00,1.08462,1.09045,1.08278,1.09039,173037.589123935
2024-06-04,00:00:00,1.09039,1.0916,1.0859,1.08789,185910.739151873
2024-06-05,00:00:00,1.08785,1.08915,1.08544,1.08682,154210.709336802
2024-06-06,00:00:00,1.08681,1.0902,1.08619,1.08878,154429.579240859
2024-06-07,00:00:00,1.08873,1.09018,1.07993,1.08017,229113.939388186
2024-06-10,00:00:00,1.07783,1.07814,1.07327,1.07648,167044.949220352
2024-06-11,00:00:00,1.07642,1.07734,1.07194,1.07403,178959.279389687
2024-06-12,00:00:00,1.07404,1.08521,1.07346,1.08087,296848.218887307
2024-06-13,00:00:00,1.08076,1.08163,1.07328,1.07368,211321.50954555
2024-06-14,00:00:00,1.07361,1.07449,1.06676,1.07025,245934.86916621
2024-06-17,00:00:00,1.07028,1.07378,1.06863,1.07339,186912.799184926
2024-06-18,00:00:00,1.07336,1.07615,1.07099,1.07397,163263.539338507
2024-06-19,00:00:00,1.07397,1.07533,1.07248,1.07422,96032.9994436726
2024-06-20,00:00:00,1.07422,1.07487,1.07016,1.07016,171930.569434673
2024-06-21,00:00:00,1.07014,1.07205,1.0671,1.06918,194767.609363817
2024-06-24,00:00:00,1.06849,1.07463,1.06837,1.07319,136518.899465881
2024-06-25,00:00:00,1.07316,1.07441,1.06906,1.07139,141692.029314294
2024-06-26,00:00:00,1.07136,1.07179,1.0666,1.06799,179590.189378731
2024-06-27,00:00:00,1.06798,1.07264,1.0677,1.07031,190793.07938312
2024-06-28,00:00:00,1.07031,1.07246,1.06852,1.07119,229181.899278827
2024-07-01,00:00:00,1.07438,1.07763,1.07197,1.07402,220000.119269997
2024-07-02,00:00:00,1.07393,1.07471,1.071,1.07446,185099.289431371
2024-07-03,00:00:00,1.07443,1.08168,1.07363,1.07868,185440.309473105
2024-07-04,00:00:00,1.07853,1.08138,1.07833,1.08101,92023.1896478757
2024-07-05,00:00:00,1.08101,1.08426,1.07993,1.0837,206646.609303504
2024-07-08,00:00:00,1.08014,1.0845,1.07998,1.0823,200834.809430055
2024-07-09,00:00:00,1.0824,1.08333,1.08054,1.08127,189792.969585329
2024-07-10,00:00:00,1.08125,1.08305,1.08108,1.08295,163373.899607487
2024-07-11,00:00:00,1.08292,1.08999,1.08254,1.08678,248767.94915501
2024-07-12,00:00:00,1.08673,1.09113,1.08614,1.09054,228169.15940512
2024-07-15,00:00:00,1.08852,1.09222,1.08818,1.08938,217393.369062819
2024-07-16,00:00:00,1.08938,1.09054,1.08715,1.0899,215787.359066926
2024-07-17,00:00:00,1.08984,1.0948,1.0895,1.09386,247998.049417712
2024-07-18,00:00:00,1.09384,1.0941,1.08935,1.08964,229666.188760869
2024-07-19,00:00:00,1.08956,1.09017,1.08756,1.08779,206134.929425925
2024-07-22,00:00:00,1.08861,1.09027,1.0873,1.08908,201051.459363975
2024-07-23,00:00:00,1.08908,1.08967,1.08438,1.08533,187369.879627451
2024-07-24,00:00:00,1.08528,1.08664,1.08256,1.08397,230245.069480285
2024-07-25,00:00:00,1.08396,1.08699,1.08282,1.0845,272128.889062144
2024-07-26,00:00:00,1.08448,1.08681,1.0842,1.08547,170522.719298281
2024-07-29,00:00:00,1.08553,1.087,1.08028,1.08212,167502.179562002
2024-07-30,00:00:00,1.08203,1.08356,1.07982,1.08151,192559.179564141
2024-07-31,00:00:00,1.08144,1.08493,1.08019,1.08256,312679.442672387
2024-08-01,00:00:00,1.08256,1.08354,1.07774,1.07911,308639.59927164
2024-08-02,00:00:00,1.07911,1.09265,1.07818,1.09098,373796.848344781
2024-08-05,00:00:00,1.09225,1.10088,1.08923,1.09505,641722.14713902
2024-08-06,00:00:00,1.095,1.09631,1.09037,1.09313,405104.468781523
2024-08-07,00:00:00,1.09299,1.09366,1.09053,1.0922,219897.909067556
2024-08-08,00:00:00,1.0921,1.09451,1.08814,1.09181,237754.738945104
2024-08-09,00:00:00,1.09174,1.09313,1.0909,1.09167,142328.999195188
2024-08-12,00:00:00,1.09142,1.09393,1.091,1.09312,152785.159264535
2024-08-13,00:00:00,1.09303,1.09996,1.09137,1.09916,176952.77954641
2024-08-14,00:00:00,1.09916,1.10473,1.09754,1.10125,233301.379359528
2024-08-15,00:00:00,1.10124,1.10154,1.09495,1.09724,181611.889426962
2024-08-16,00:00:00,1.09713,1.10296,1.09703,1.10211,147279.799518123
2024-08-19,00:00:00,1.10265,1.10863,1.10227,1.10848,204334.899304762
2024-08-20,00:00:00,1.10843,1.11304,1.10719,1.11294,285070.329177789
2024-08-21,00:00:00,1.1129,1.1174,1.10992,1.11493,179384.228561789
2024-08-22,00:00:00,1.11491,1.11646,1.1098,1.11118,133330.959113598
